,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
10,1608038721613606915,1608038721613606915,1672221281000.0,2022-12-28 09:54:41,+0000,,"Dalam menyambut Pemilu Serentak 2024, kata Muzani lagi, kiai sepuh menitipkan agar Partai Gerindra dan PKB untuk tetap solid menguatkan kerjasama politik.  @prabowo  dekade08  mendingprabowo  pilpres2024  terusmajubersamaprabowo",in,[],[],1546897622492819456,1546897622492819456,DarrulHizya,Hizya Darrul,3,09,https://twitter.com/DarrulHizya/status/1608038721613606915,[],[],0,,False,0,0,0,,pemilu 2024,,,,,,,[],,,,
11,1608038690009550848,1608038690009550848,1672221274000.0,2022-12-28 09:54:34,+0000,,"#TemanPemilih, berikut adalah rekapitulasi jumlah pendaftar calon Anggota PPS untuk Pemilu tahun 2024 di Kabupaten Sorong Selatan per tanggal 27 desember 2022. Masih banyak kuota pendaftar yang dibutuhkan  https://t.co/EUjcR1OEVB",in,['temanpemilih'],[],1410074676492050434,1410074676492050434,kpusorsel,kpusorsel_id,3,09,https://twitter.com/kpusorsel/status/1608038690009550848,[],"['https://pbs.twimg.com/media/FlDmqD0aYAIIyNt.jpg', 'https://pbs.twimg.com/media/FlDmqD7aEAEr6mK.jpg']",1,https://pbs.twimg.com/media/FlDmqD0aYAIIyNt.jpg,False,0,1,0,,pemilu 2024,,,,,,,[],,,,
12,1608038685265776642,1608038685265776642,1672221273000.0,2022-12-28 09:54:33,+0000,,Partai Golkar Targetkan  Kemenangan 20 Persen Berlaku Untuk Kader Di Semua Tingkatan   Target 20 % kemenangan Partai Golkar di Pemilu 2024 wajib direalisasikan seluruh kader. Target tsb dinilai realistis mengingat Golkar selalu menempati posisi tiga besar di beberapa kali pemilu.  https://t.co/lRO7stUClu,in,[],[],1507225019654365184,1507225019654365184,mpogolkarbinjai,Media Penggalangan Opini Partai GOLKAR Kota Binjai,3,09,https://twitter.com/mpogolkarbinjai/status/1608038685265776642,[],['https://pbs.twimg.com/media/FlDmpiNakAEdcLD.jpg'],1,https://pbs.twimg.com/media/FlDmpiNakAEdcLD.jpg,False,1,0,0,,pemilu 2024,,,,,,,[],,,,
13,1608038604319903744,1608038604319903744,1672221253000.0,2022-12-28 09:54:13,+0000,,"Dalam menyambut Pemilu Serentak 2024, kata Muzani lagi, kiai sepuh menitipkan agar Partai Gerindra dan PKB untuk tetap solid menguatkan kerjasama politik.  @prabowo  dekade08  mendingprabowo  pilpres2024  terusmajubersamaprabowo",in,[],[],1495459781871489024,1495459781871489024,hermantmwa_,Herman Tumiwa,3,09,https://twitter.com/hermantmwa_/status/1608038604319903744,[],[],0,,False,0,0,0,,pemilu 2024,,,,,,,[],,,,
14,1608038342108778497,1608038342108778497,1672221191000.0,2022-12-28 09:53:11,+0000,,"Dalam menyambut Pemilu Serentak 2024, kata Muzani lagi, kiai sepuh menitipkan agar Partai Gerindra dan PKB untuk tetap solid menguatkan kerjasama politik.  @prabowo  dekade08  mendingprabowo  pilpres2024  terusmajubersamaprabowo",in,[],[],1495427398908604420,1495427398908604420,zaskiaptri_,Zaskia Putri,3,09,https://twitter.com/zaskiaptri_/status/1608038342108778497,[],[],0,,False,0,0,0,,pemilu 2024,,,,,,,[],,,,
15,1608038323016327169,1608038323016327169,1672221186000.0,2022-12-28 09:53:06,+0000,,"Dalam menyambut Pemilu Serentak 2024, kata Muzani lagi, kiai sepuh menitipkan agar Partai Gerindra dan PKB untuk tetap solid menguatkan kerjasama politik.  @prabowo  dekade08  mendingprabowo  pilpres2024  terusmajubersamaprabowo",in,[],[],1495426677673201666,1495426677673201666,bulangaluhh_,Bulan Galuh,3,09,https://twitter.com/bulangaluhh_/status/1608038323016327169,[],[],0,,False,0,0,0,,pemilu 2024,,,,,,,[],,,,
16,1608038295841411074,1608038295841411074,1672221180000.0,2022-12-28 09:53:00,+0000,,"Dalam menyambut Pemilu Serentak 2024, kata Muzani lagi, kiai sepuh menitipkan agar Partai Gerindra dan PKB untuk tetap solid menguatkan kerjasama politik.  @prabowo  dekade08  mendingprabowo  pilpres2024  terusmajubersamaprabowo",in,[],[],1508708842192121860,1508708842192121860,VYulisti,Vina Yulisti,3,09,https://twitter.com/VYulisti/status/1608038295841411074,[],[],0,,False,0,0,0,,pemilu 2024,,,,,,,[],,,,
17,1608038224315785217,1608038224315785217,1672221163000.0,2022-12-28 09:52:43,+0000,,"Dalam menyambut Pemilu Serentak 2024, kata Muzani lagi, kiai sepuh menitipkan agar Partai Gerindra dan PKB untuk tetap solid menguatkan kerjasama politik.  @prabowo  dekade08  mendingprabowo  pilpres2024  terusmajubersamaprabowo",in,[],[],1508450054792953862,1508450054792953862,Taniaanandaa,Tania Ananda,3,09,https://twitter.com/Taniaanandaa/status/1608038224315785217,[],[],0,,False,0,0,0,,pemilu 2024,,,,,,,[],,,,
18,1608038090593153024,1608038090593153024,1672221131000.0,2022-12-28 09:52:11,+0000,,"Dalam menyambut Pemilu Serentak 2024, kata Muzani lagi, kiai sepuh menitipkan agar Partai Gerindra dan PKB untuk tetap solid menguatkan kerjasama politik.  @prabowo  dekade08  mendingprabowo  pilpres2024  terusmajubersamaprabowo",in,[],[],1508320994737287174,1508320994737287174,Aviraagustia,Avira Agustia,3,09,https://twitter.com/Aviraagustia/status/1608038090593153024,[],[],0,,False,0,0,0,,pemilu 2024,,,,,,,[],,,,
19,1608038034183983105,1608038034183983105,1672221117000.0,2022-12-28 09:51:57,+0000,,"Dalam menyambut Pemilu Serentak 2024, kata Muzani lagi, kiai sepuh menitipkan agar Partai Gerindra dan PKB untuk tetap solid menguatkan kerjasama politik.  @prabowo  dekade08  mendingprabowo  pilpres2024  terusmajubersamaprabowo",in,[],[],1508340872517402626,1508340872517402626,AndiiEgi,Andi Egi,3,09,https://twitter.com/AndiiEgi/status/1608038034183983105,[],[],0,,False,0,0,0,,pemilu 2024,,,,,,,[],,,,
20,1608037914612731904,1608037914612731904,1672221089000.0,2022-12-28 09:51:29,+0000,,"Catatan Akhir 2022 Projo, Membaca Dinamika Tahun Politik 2023-2024: Selamatkan Jokowi, Tolak Penundaan Pemilu  https://t.co/u4BFqbP4BQ",in,[],[],1369734116191608833,1369734116191608833,KuretaID,Kureta ID,3,09,https://twitter.com/KuretaID/status/1608037914612731904,['https://opsi.id/read/catatan-akhir-2022-projo-membaca-dinamika-tahun-politik-2023-2024-selamatkan-jokowi-tolak-penundaan-pemilu'],[],0,,False,0,0,0,,pemilu 2024,,,,,,,[],,,,
21,1608037648727445504,1608037648727445504,1672221026000.0,2022-12-28 09:50:26,+0000,,"Dalam menyambut Pemilu Serentak 2024, kata Muzani lagi, kiai sepuh menitipkan agar Partai Gerindra dan PKB untuk tetap solid menguatkan kerjasama politik.  @prabowo  dekade08  mendingprabowo  pilpres2024  terusmajubersamaprabowo",in,[],[],1508684634867249152,1508684634867249152,nabilaaryy,nabila aryani,3,09,https://twitter.com/nabilaaryy/status/1608037648727445504,[],[],0,,False,0,0,0,,pemilu 2024,,,,,,,[],,,,
22,1608037579206844417,1608037579206844417,1672221009000.0,2022-12-28 09:50:09,+0000,,"Dalam menyambut Pemilu Serentak 2024, kata Muzani lagi, kiai sepuh menitipkan agar Partai Gerindra dan PKB untuk tetap solid menguatkan kerjasama politik.  @prabowo  dekade08  mendingprabowo  pilpres2024  terusmajubersamaprabowo",in,[],[],1496856780432834566,1496856780432834566,CalistaWarmina,Warmina Calista,3,09,https://twitter.com/CalistaWarmina/status/1608037579206844417,[],[],0,,False,0,0,0,,pemilu 2024,,,,,,,[],,,,
23,1608037496218324993,1607781958666571776,1672220989000.0,2022-12-28 09:49:49,+0000,,"@BennyHarmanID Sanksi moral itulah yg membuat 1 partai yg berkuasa 10 tahun, pada pemilu terakhir terdepak 5 besar di senayan, dan bisa dipastikan 2024 nanti pun tetap gagal jadi pemenang karena sanksi moral tadi.",in,[],[],386907731,386907731,PanRumbo,P.Rumahorbo,3,09,https://twitter.com/PanRumbo/status/1608037496218324993,[],[],0,,False,0,0,0,,pemilu 2024,,,,,,,"[{'screen_name': 'BennyHarmanID', 'name': 'Benny K Harman', 'id': '4326839355'}]",,,,
24,1608037253196177408,1608037253196177408,1672220931000.0,2022-12-28 09:48:51,+0000,,"Dalam menyambut Pemilu Serentak 2024, kata Muzani lagi, kiai sepuh menitipkan agar Partai Gerindra dan PKB untuk tetap solid menguatkan kerjasama politik.  @prabowo  dekade08  mendingprabowo  pilpres2024  terusmajubersamaprabowo",in,[],[],1496381268249886721,1496381268249886721,YustinaWinda1,Yustina Winda,3,09,https://twitter.com/YustinaWinda1/status/1608037253196177408,[],[],0,,False,0,0,0,,pemilu 2024,,,,,,,[],,,,
25,1608037108173934598,1608037108173934598,1672220897000.0,2022-12-28 09:48:17,+0000,,"Dalam menyambut Pemilu Serentak 2024, kata Muzani lagi, kiai sepuh menitipkan agar Partai Gerindra dan PKB untuk tetap solid menguatkan kerjasama politik.  @prabowo  dekade08  mendingprabowo  pilpres2024  terusmajubersamaprabowo",in,[],[],1521730292779995142,1521730292779995142,AdkrNadira,nadira adikoro,3,09,https://twitter.com/AdkrNadira/status/1608037108173934598,[],[],0,,False,0,0,0,,pemilu 2024,,,,,,,[],,,,
26,1608037099298750464,1608037099298750464,1672220895000.0,2022-12-28 09:48:15,+0000,,"Dalam menyambut Pemilu Serentak 2024, kata Muzani lagi, kiai sepuh menitipkan agar Partai Gerindra dan PKB untuk tetap solid menguatkan kerjasama politik.  @prabowo  dekade08  mendingprabowo  pilpres2024  terusmajubersamaprabowo",in,[],[],1496368345998049280,1496368345998049280,ErikaSafiera,Safiera Erika,3,09,https://twitter.com/ErikaSafiera/status/1608037099298750464,[],[],0,,False,0,0,0,,pemilu 2024,,,,,,,[],,,,
27,1608036837515485185,1608036837515485185,1672220832000.0,2022-12-28 09:47:12,+0000,,"Dalam menyambut Pemilu Serentak 2024, kata Muzani lagi, kiai sepuh menitipkan agar Partai Gerindra dan PKB untuk tetap solid menguatkan kerjasama politik.  @prabowo  dekade08  mendingprabowo  pilpres2024  terusmajubersamaprabowo",in,[],[],1521730287138656257,1521730287138656257,FitsaMarina,fitsa marina,3,09,https://twitter.com/FitsaMarina/status/1608036837515485185,[],[],0,,False,0,0,0,,pemilu 2024,,,,,,,[],,,,
28,1608036816619474948,1608036816619474948,1672220827000.0,2022-12-28 09:47:07,+0000,,"Dalam menyambut Pemilu Serentak 2024, kata Muzani lagi, kiai sepuh menitipkan agar Partai Gerindra dan PKB untuk tetap solid menguatkan kerjasama politik.  @prabowo  dekade08  mendingprabowo  pilpres2024  terusmajubersamaprabowo",in,[],[],1521727204656177152,1521727204656177152,pricillia_kezia,kezia pricillia,3,09,https://twitter.com/pricillia_kezia/status/1608036816619474948,[],[],0,,False,0,0,0,,pemilu 2024,,,,,,,[],,,,
29,1608036771010600960,1608036771010600960,1672220816000.0,2022-12-28 09:46:56,+0000,,"Dalam menyambut Pemilu Serentak 2024, kata Muzani lagi, kiai sepuh menitipkan agar Partai Gerindra dan PKB untuk tetap solid menguatkan kerjasama politik.  @prabowo  dekade08  mendingprabowo  pilpres2024  terusmajubersamaprabowo",in,[],[],1521725923539578881,1521725923539578881,chrissaliarebe1,chrissalia rebecca,3,09,https://twitter.com/chrissaliarebe1/status/1608036771010600960,[],[],0,,False,0,0,0,,pemilu 2024,,,,,,,[],,,,
30,1608036363651407876,1608036363651407876,1672220719000.0,2022-12-28 09:45:19,+0000,,#Sahabat Bawaslu yuk kita Cek apakah anda sudah terdaftar dalam DPT Pemilu 2024.   https://t.co/60QB3WL7HW  https://t.co/caMwVr16c4,in,['sahabat'],[],1572474518899425281,1572474518899425281,panwas_pugung,Panwascam Pugung,3,09,https://twitter.com/panwas_pugung/status/1608036363651407876,['http://Cekdptonline.kpu.go.id'],['https://pbs.twimg.com/media/FlDki_VaYAEkdvK.jpg'],1,https://pbs.twimg.com/media/FlDki_VaYAEkdvK.jpg,False,0,0,0,,pemilu 2024,,,,,,,[],,,,
31,1608036324833120259,1608036324833120259,1672220710000.0,2022-12-28 09:45:10,+0000,,"Dalam menyambut Pemilu Serentak 2024, kata Muzani lagi, kiai sepuh menitipkan agar Partai Gerindra dan PKB untuk tetap solid menguatkan kerjasama politik.  @prabowo  dekade08  mendingprabowo  pilpres2024  terusmajubersamaprabowo",in,[],[],1534594949530132480,1534594949530132480,arisanti_nia,Nia Arisanti,3,09,https://twitter.com/arisanti_nia/status/1608036324833120259,[],[],0,,False,0,0,0,,pemilu 2024,,,,,,,[],,,,
32,1608036315047792640,1608036315047792640,1672220708000.0,2022-12-28 09:45:08,+0000,,"Dalam menyambut Pemilu Serentak 2024, kata Muzani lagi, kiai sepuh menitipkan agar Partai Gerindra dan PKB untuk tetap solid menguatkan kerjasama politik.  @prabowo  dekade08  mendingprabowo  pilpres2024  terusmajubersamaprabowo",in,[],[],1534590768262041601,1534590768262041601,RiniAmbarw,Rini Ambarwati,3,09,https://twitter.com/RiniAmbarw/status/1608036315047792640,[],[],0,,False,0,0,0,,pemilu 2024,,,,,,,[],,,,
33,1608036292440326146,1608036292440326146,1672220702000.0,2022-12-28 09:45:02,+0000,,KPU Akan Gunakan Kotak Suara Kardus Lagi untuk Pemilu 2024  https://t.co/jXGhMt3m5c,in,[],[],1453173401342779395,1453173401342779395,heraldindo,Herald.id,3,09,https://twitter.com/heraldindo/status/1608036292440326146,['https://jateng.herald.id/2022/12/28/kpu-akan-gunakan-kotak-suara-kardus-lagi-untuk-pemilu-2024/'],[],0,,False,0,0,0,,pemilu 2024,,,,,,,[],,,,
34,1608036261888933889,1608036261888933889,1672220695000.0,2022-12-28 09:44:55,+0000,,KPU Akan Gunakan Kotak Suara Kardus Lagi untuk Pemilu 2024  https://t.co/KAk7pG9pBM,in,[],[],1479727576020971520,1479727576020971520,HeraldJateng,HeraldJateng,3,09,https://twitter.com/HeraldJateng/status/1608036261888933889,['https://jateng.herald.id/2022/12/28/kpu-akan-gunakan-kotak-suara-kardus-lagi-untuk-pemilu-2024/'],[],0,,False,0,0,0,,pemilu 2024,,,,,,,[],,,,
35,1608035802008932352,1608035802008932352,1672220585000.0,2022-12-28 09:43:05,+0000,,"Dalam menyambut Pemilu Serentak 2024, kata Muzani lagi, kiai sepuh menitipkan agar Partai Gerindra dan PKB untuk tetap solid menguatkan kerjasama politik.  @prabowo  dekade08  mendingprabowo  pilpres2024  terusmajubersamaprabowo",in,[],[],1508736166832799748,1508736166832799748,AnjaniSyakirah,Syakirah Anjani,3,09,https://twitter.com/AnjaniSyakirah/status/1608035802008932352,[],[],0,,False,0,0,0,,pemilu 2024,,,,,,,[],,,,
36,1608035773756116998,1608035773756116998,1672220578000.0,2022-12-28 09:42:58,+0000,,"Partai Perindo Kupang dekatkan diri dengan masyarakat, bagikan Sembako usai Rakerda dan pemantapan Bacaleg Pemilu 2024. *S #PerindoUpdate  https://t.co/TnnU084u3P",in,['perindoupdate'],[],1187620147,1187620147,PartaiPerindo,Partai Perindo,3,09,https://twitter.com/PartaiPerindo/status/1608035773756116998,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1608035601160470528/pu/img/37R49mBgt1hDm4Xk.jpg,False,0,0,0,,pemilu 2024,,,,,,,[],,,,
37,1608035718110273537,1608035718110273537,1672220565000.0,2022-12-28 09:42:45,+0000,,"Dalam menyambut Pemilu Serentak 2024, kata Muzani lagi, kiai sepuh menitipkan agar Partai Gerindra dan PKB untuk tetap solid menguatkan kerjasama politik.  @prabowo  dekade08  mendingprabowo  pilpres2024  terusmajubersamaprabowo",in,[],[],1523448236249612288,1523448236249612288,AmrilNaufal,Naufal,3,09,https://twitter.com/AmrilNaufal/status/1608035718110273537,[],[],0,,False,0,0,0,,pemilu 2024,,,,,,,[],,,,
38,1608035707712581632,1608035707712581632,1672220563000.0,2022-12-28 09:42:43,+0000,,"Dalam menyambut Pemilu Serentak 2024, kata Muzani lagi, kiai sepuh menitipkan agar Partai Gerindra dan PKB untuk tetap solid menguatkan kerjasama politik.  @prabowo  dekade08  mendingprabowo  pilpres2024  terusmajubersamaprabowo",in,[],[],1508735251774074881,1508735251774074881,ErniPut8_,Erni Putri,3,09,https://twitter.com/ErniPut8_/status/1608035707712581632,[],[],0,,False,0,0,0,,pemilu 2024,,,,,,,[],,,,
39,1608035696924819459,1608035696924819459,1672220560000.0,2022-12-28 09:42:40,+0000,,"Dalam menyambut Pemilu Serentak 2024, kata Muzani lagi, kiai sepuh menitipkan agar Partai Gerindra dan PKB untuk tetap solid menguatkan kerjasama politik.  @prabowo  dekade08  mendingprabowo  pilpres2024  terusmajubersamaprabowo",in,[],[],1508726511033266176,1508726511033266176,saidah_leli,Leli Saidah,3,09,https://twitter.com/saidah_leli/status/1608035696924819459,[],[],0,,False,0,0,0,,pemilu 2024,,,,,,,[],,,,
40,1608035687026286593,1608035687026286593,1672220558000.0,2022-12-28 09:42:38,+0000,,"Dalam menyambut Pemilu Serentak 2024, kata Muzani lagi, kiai sepuh menitipkan agar Partai Gerindra dan PKB untuk tetap solid menguatkan kerjasama politik.  @prabowo  dekade08  mendingprabowo  pilpres2024  terusmajubersamaprabowo",in,[],[],1509824504725270534,1509824504725270534,sieradwla_,Siera Dewala,3,09,https://twitter.com/sieradwla_/status/1608035687026286593,[],[],0,,False,0,0,0,,pemilu 2024,,,,,,,[],,,,
41,1608035627907547136,1608035627907547136,1672220544000.0,2022-12-28 09:42:24,+0000,,Peran tokoh masyarakat hingga ulama menjadi peranan penting dalam memberikan suasana adem jelang pemilu 2024.  #YANGYANG  #BETHESUNinJKT  Little Women Mixue bighit GET THEM New Jeans minghao Yoona Badai taeyong LEE JENO THANK YOU winwin  https://t.co/3am2KcMauy,in,"['yangyang', 'bethesuninjkt']",[],1534192823993761792,1534192823993761792,AdeliaSusanti15,Adelia Susanti,3,09,https://twitter.com/AdeliaSusanti15/status/1608035627907547136,[],['https://pbs.twimg.com/media/FlDjaxjaMAAbpsi.jpg'],1,https://pbs.twimg.com/media/FlDjaxjaMAAbpsi.jpg,False,3,0,1,,pemilu 2024,,,,,,,[],,,,
42,1608035426710978560,1608035426710978560,1672220496000.0,2022-12-28 09:41:36,+0000,,"Dalam menyambut Pemilu Serentak 2024, kata Muzani lagi, kiai sepuh menitipkan agar Partai Gerindra dan PKB untuk tetap solid menguatkan kerjasama politik.  @prabowo  dekade08  mendingprabowo  pilpres2024  terusmajubersamaprabowo",in,[],[],1508713607957155841,1508713607957155841,YeniSur42_,Yeni Suryani,3,09,https://twitter.com/YeniSur42_/status/1608035426710978560,[],[],0,,False,0,0,0,,pemilu 2024,,,,,,,[],,,,
43,1608035382448521221,1608035382448521221,1672220485000.0,2022-12-28 09:41:25,+0000,,"Dalam menyambut Pemilu Serentak 2024, kata Muzani lagi, kiai sepuh menitipkan agar Partai Gerindra dan PKB untuk tetap solid menguatkan kerjasama politik.  @prabowo  dekade08  mendingprabowo  pilpres2024  terusmajubersamaprabowo",in,[],[],1508712973413797888,1508712973413797888,HaniNingsih4,Hani Ningsih,3,09,https://twitter.com/HaniNingsih4/status/1608035382448521221,[],[],0,,False,0,0,0,,pemilu 2024,,,,,,,[],,,,
